Initial_temperature,angle,speed,Final_temperature
1.3,4.2,4.7,13.951043884164605
1.3,4.2,4.8,2.684518710169467
1.3,4.2,5.0,4.011246490956268
1.3,4.3,1.0,2.3266135153340333
1.3,4.3,1.2,1.331548997358403
1.3,4.3,1.3,0.7014847014900434
1.3,4.3,1.5,4.127548568052645
1.3,4.3,1.7,4.082004689185783
1.3,4.3,1.8,1.9016840768603336
1.3,4.3,2.0,2.82560401591175
1.3,4.3,2.2,2.124336853660603
1.3,4.3,2.3,0.17017397548422744
1.3,4.3,2.5,0.12481876077591848
1.3,4.3,2.7,1.7575607768229007
1.3,4.3,2.8,0.8230654441837408
1.3,4.3,3.0,2.3413426581218566
1.3,4.3,3.2,3.0135452448223297
1.3,4.3,3.3,0.16592094556111806
1.3,4.3,3.5,0.2216566796451413
1.3,4.3,3.7,0.18173759970250292
1.3,4.3,3.8,0.6233854537349026
1.3,4.3,4.0,0.6447696812127555
1.3,4.3,4.2,10.157916587109614
1.3,4.3,4.3,5.132791523816047
1.3,4.3,4.5,3.274859407406514
1.3,4.3,4.7,2.3225696780706864
1.3,4.3,4.8,3.483046281344152
1.3,4.3,5.0,0.9512413269887903
1.3,4.5,1.0,1.699858324912798
1.3,4.5,1.2,0.2986559030276058
1.3,4.5,1.3,3.287318305650541
1.3,4.5,1.5,0.3285621325175762
1.3,4.5,1.7,1.012979953724433
1.3,4.5,1.8,1.327065727635529
1.3,4.5,2.0,0.09240217759956681
1.3,4.5,2.2,4.094684964360108
1.3,4.5,2.3,0.6555570894952483
1.3,4.5,2.5,0.15395382691709297
1.3,4.5,2.7,5.886462574216815
1.3,4.5,2.8,0.2388649628916461
1.3,4.5,3.0,3.8888784222444137
1.3,4.5,3.2,4.84150965874315
1.3,4.5,3.3,3.977645073315834
1.3,4.5,3.5,2.54819784830525
1.3,4.5,3.7,0.16900003022412555
1.3,4.5,3.8,0.4438528042326282
1.3,4.5,4.0,1.148519138550756
1.3,4.5,4.2,10.783150192743127
1.3,4.5,4.3,0.14031845836065288
1.3,4.5,4.5,0.06498206286504404
1.3,4.5,4.7,11.768376945010285
1.3,4.5,4.8,0.21038383645817993
1.3,4.5,5.0,12.554394703246171
1.3,4.7,1.0,0.6405028824990003
1.3,4.7,1.2,1.3007884441075495
1.3,4.7,1.3,2.135097060443713
1.3,4.7,1.5,0.025321750768649415
1.3,4.7,1.7,0.594332390283433
1.3,4.7,1.8,0.0508699132515209
1.3,4.7,2.0,1.4458651838666186
1.3,4.7,2.2,3.2111558730328813
1.3,4.7,2.3,1.3252035145724064
1.3,4.7,2.5,0.20356066196050654
1.3,4.7,2.7,0.6937274338284418
1.3,4.7,2.8,0.6928054416783376
1.3,4.7,3.0,7.294584366315287
1.3,4.7,3.2,0.15992036784256877
1.3,4.7,3.3,1.4752783659869062
1.3,4.7,3.5,7.1960147774480765
1.3,4.7,3.7,6.484320479021145
1.3,4.7,3.8,4.955771630780829
1.3,4.7,4.0,0.5183852294419342
1.3,4.7,4.2,0.5943795136011467
1.3,4.7,4.3,1.5088614917712713
1.3,4.7,4.5,0.16956982915264077
1.3,4.7,4.7,0.6370179685123465
1.3,4.7,4.8,14.31345043231299
1.3,4.7,5.0,7.195303403924749
1.3,4.8,1.0,0.09719546544347593
1.3,4.8,1.2,1.797533410235111
1.3,4.8,1.3,0.0677753682753939
1.3,4.8,1.5,0.01568933631503905
1.3,4.8,1.7,1.6712510046090714
1.3,4.8,1.8,0.22315857556810678
1.3,4.8,2.0,0.08833291242023496
1.3,4.8,2.2,0.018072512611612652
1.3,4.8,2.3,1.2644364510792288
1.3,4.8,2.5,2.1666083375575527
1.3,4.8,2.7,5.609528056345772
1.3,4.8,2.8,2.836007768130715
1.3,4.8,3.0,5.145143934421278
1.3,4.8,3.2,0.0027908209230066844
1.3,4.8,3.3,1.610765832205627
1.3,4.8,3.5,11.77418834034663
1.3,4.8,3.7,1.982603368439991
1.3,4.8,3.8,0.4832068518249224
1.3,4.8,4.0,1.4693123538731028
1.3,4.8,4.2,0.3252422500480124
1.3,4.8,4.3,5.6268647812042865
1.3,4.8,4.5,5.808842287396869
1.3,4.8,4.7,8.899185626841291
1.3,4.8,4.8,3.4356068140826586
1.3,4.8,5.0,0.47278580827834155
1.3,5.0,1.0,1.5637881601641137
1.3,5.0,1.2,0.10943161606356891
1.3,5.0,1.3,0.4092978354098572
1.3,5.0,1.5,0.02194557158390683
1.3,5.0,1.7,0.04330174714903114
1.3,5.0,1.8,1.535432719246708
1.3,5.0,2.0,0.00016820403055524736
1.3,5.0,2.2,2.39298654593877
1.3,5.0,2.3,0.7299540219516215
1.3,5.0,2.5,1.8870887789470179
1.3,5.0,2.7,4.452832959664468
1.3,5.0,2.8,6.58071960788002
1.3,5.0,3.0,0.07129963168158707
1.3,5.0,3.2,9.19331260339488
1.3,5.0,3.3,1.0991906970550422
1.3,5.0,3.5,3.3849610574289897
1.3,5.0,3.7,4.322983103837519
1.3,5.0,3.8,0.0233123705441147
1.3,5.0,4.0,0.7722354286873665
1.3,5.0,4.2,10.504412862741868
1.3,5.0,4.3,1.8595432134271628
1.3,5.0,4.5,0.0038481161094805153
1.3,5.0,4.7,0.9004500063117191
1.3,5.0,4.8,15.330209967504556
1.3,5.0,5.0,0.0028329667442791493
1.5,1.0,1.0,0.4829917631493493
1.5,1.0,1.2,0.03340581564605153
1.5,1.0,1.3,0.12978986135270443
1.5,1.0,1.5,0.011513839566809384
1.5,1.0,1.7,0.4002919642687657
1.5,1.0,1.8,1.09771182540665
1.5,1.0,2.0,0.12618139164008838
1.5,1.0,2.2,0.0002834518367729318
1.5,1.0,2.3,0.6668277695401803
1.5,1.0,2.5,0.45943575678147974
1.5,1.0,2.7,0.11409317625179735
1.5,1.0,2.8,0.13403821767315074
1.5,1.0,3.0,0.06092527775350134
1.5,1.0,3.2,3.0802124069179886
1.5,1.0,3.3,0.022452034029779373
1.5,1.0,3.5,0.18933674672128192
1.5,1.0,3.7,1.7475103018973548
1.5,1.0,3.8,0.026243125766568676
1.5,1.0,4.0,0.006918879622130314
1.5,1.0,4.2,0.10837699027048808
1.5,1.0,4.3,0.3737077376495226
1.5,1.0,4.5,0.2540347392992629
1.5,1.0,4.7,0.0019416312718589857
1.5,1.0,4.8,1.5600388771382456
1.5,1.0,5.0,0.559266950631352
1.5,1.2,1.0,0.25368689574852543
1.5,1.2,1.2,0.034199773900058614
1.5,1.2,1.3,0.009862391120526044
1.5,1.2,1.5,0.759387018618816
1.5,1.2,1.7,0.8742324021531548
1.5,1.2,1.8,0.0013416219872632164
1.5,1.2,2.0,0.23921036925019826
1.5,1.2,2.2,0.45562569970115674
1.5,1.2,2.3,1.9364357298890358
1.5,1.2,2.5,0.18913855034355426
1.5,1.2,2.7,0.11791695112924051
1.5,1.2,2.8,0.05336033252421404
1.5,1.2,3.0,0.7397680729491571
1.5,1.2,3.2,0.6637261566902742
1.5,1.2,3.3,2.495528861286582
1.5,1.2,3.5,0.7923695229347899
1.5,1.2,3.7,0.34002749387508474
1.5,1.2,3.8,2.1076999572766506
1.5,1.2,4.0,1.273257653677202
1.5,1.2,4.2,0.1172201564403034
1.5,1.2,4.3,1.5958059589292977
1.5,1.2,4.5,0.1345010049485659
1.5,1.2,4.7,0.03118727007526247
1.5,1.2,4.8,2.2006304933269343
1.5,1.2,5.0,1.1595717618379573
1.5,1.3,1.0,0.5234184537236334
1.5,1.3,1.2,0.0038105990120310134
1.5,1.3,1.3,0.16025501635761985
1.5,1.3,1.5,0.2618600904807605
1.5,1.3,1.7,0.024149182503459873
1.5,1.3,1.8,0.5474615896448225
1.5,1.3,2.0,0.19867976838413526
1.5,1.3,2.2,0.5456508679595635
1.5,1.3,2.3,0.005538015975657511
1.5,1.3,2.5,0.4944551234842119
1.5,1.3,2.7,0.5942081003151267
1.5,1.3,2.8,0.37216835338877857
1.5,1.3,3.0,0.1844967992028307
1.5,1.3,3.2,0.26481349596507653
1.5,1.3,3.3,0.9326633350469729
1.5,1.3,3.5,0.017853987412344695
1.5,1.3,3.7,0.004319132931077198
1.5,1.3,3.8,0.0008868541371506007
1.5,1.3,4.0,0.5838107020743908
1.5,1.3,4.2,0.0682725056534373
1.5,1.3,4.3,2.4753488648746633
1.5,1.3,4.5,0.06743275532278414
1.5,1.3,4.7,0.2848624984518089
1.5,1.3,4.8,0.32695011081698205
1.5,1.3,5.0,4.51205178497267
1.5,1.5,1.0,0.20161359789207342
1.5,1.5,1.2,0.2351076520367431
1.5,1.5,1.3,0.5626831616776772
1.5,1.5,1.5,0.4803783127092092
1.5,1.5,1.7,0.42049955210624584
1.5,1.5,1.8,0.3852925794329847
1.5,1.5,2.0,0.01327091259804131
1.5,1.5,2.2,1.3513938888131398
1.5,1.5,2.3,2.2829956114556875
1.5,1.5,2.5,0.024155144679152668
1.5,1.5,2.7,0.0589889755533222
1.5,1.5,2.8,1.1860060259384964
1.5,1.5,3.0,1.0559095502011753
1.5,1.5,3.2,0.0017695074887373971
1.5,1.5,3.3,0.12079722751881704
1.5,1.5,3.5,0.04027248423007924
1.5,1.5,3.7,0.13864838906852767
1.5,1.5,3.8,5.035642805779605
1.5,1.5,4.0,2.052086884807593
1.5,1.5,4.2,1.344588029578931
1.5,1.5,4.3,0.003662372592509591
1.5,1.5,4.5,1.7793043707057652
1.5,1.5,4.7,3.9562696825540042
1.5,1.5,4.8,0.014926765580041221
1.5,1.5,5.0,0.1962099777597306
1.5,1.7,1.0,0.8452219335548372
1.5,1.7,1.2,0.4964458361415036
1.5,1.7,1.3,0.017637331594566444
1.5,1.7,1.5,0.11991032584031683
1.5,1.7,1.7,0.002219220682172454
1.5,1.7,1.8,1.0209509137696635
1.5,1.7,2.0,2.423542560738437
1.5,1.7,2.2,1.4689052856078755
1.5,1.7,2.3,0.6327290506229265
1.5,1.7,2.5,0.2541520397400524
1.5,1.7,2.7,3.1790026673577247
1.5,1.7,2.8,0.7077825704989787
1.5,1.7,3.0,1.2902391187887936
1.5,1.7,3.2,0.01848710256733169
1.5,1.7,3.3,0.3256634898703013
1.5,1.7,3.5,1.2660740676335123
1.5,1.7,3.7,3.059253579113343
1.5,1.7,3.8,0.07149471329007316
1.5,1.7,4.0,0.007643686376313853
1.5,1.7,4.2,0.021406101447592106
1.5,1.7,4.3,0.32348012427945805
1.5,1.7,4.5,3.7694380553205256
1.5,1.7,4.7,3.09466522683465
1.5,1.7,4.8,1.3348984236264707
1.5,1.7,5.0,0.8132084081980487
1.5,1.8,1.0,0.005566512267304823
1.5,1.8,1.2,0.01000357894236506
1.5,1.8,1.3,0.8620047477208378
1.5,1.8,1.5,1.0987072940253335
1.5,1.8,1.7,1.1165955286010898
1.5,1.8,1.8,0.0268710055003211
1.5,1.8,2.0,0.38150809923585
1.5,1.8,2.2,0.14264014924257185
1.5,1.8,2.3,0.44902680958636376
1.5,1.8,2.5,4.461303786014009
1.5,1.8,2.7,0.20274371173663833
1.5,1.8,2.8,0.17504604567799512
1.5,1.8,3.0,0.3090945625023976
1.5,1.8,3.2,3.5918587976866694
1.5,1.8,3.3,1.6996892014820901
1.5,1.8,3.5,0.3037078178753685
1.5,1.8,3.7,0.3110563169687466
1.5,1.8,3.8,3.590935369135093
1.5,1.8,4.0,0.22939447802227403
1.5,1.8,4.2,3.118840415600022
1.5,1.8,4.3,5.075972589752691
1.5,1.8,4.5,0.22018843906091162
1.5,1.8,4.7,0.7402085639579723
1.5,1.8,4.8,1.7117439099230438
1.5,1.8,5.0,0.6148796243412451
1.5,2.0,1.0,0.004275342099340537
1.5,2.0,1.2,0.26043465086298956
1.5,2.0,1.3,2.2482561275202086
1.5,2.0,1.5,0.11168067623501313
1.5,2.0,1.7,0.2275194036412079
1.5,2.0,1.8,0.6450604231161289
1.5,2.0,2.0,0.018417719922455
1.5,2.0,2.2,0.6244723893219127
1.5,2.0,2.3,0.03893448070382413
1.5,2.0,2.5,0.7106680542272887
1.5,2.0,2.7,0.6433178191922927
1.5,2.0,2.8,0.24548698081195724
1.5,2.0,3.0,0.15983526457095676
1.5,2.0,3.2,1.912162380314641
1.5,2.0,3.3,0.006070839966850028
1.5,2.0,3.5,0.03565454868930923
1.5,2.0,3.7,1.3911996331350764
1.5,2.0,3.8,2.0880794960162508
1.5,2.0,4.0,1.2906424107944732
1.5,2.0,4.2,1.1708511699209785
1.5,2.0,4.3,0.8938743137134822
1.5,2.0,4.5,6.81248759390133
1.5,2.0,4.7,7.015113862708956
1.5,2.0,4.8,1.3454297330750415
1.5,2.0,5.0,3.5914629117822527
1.5,2.2,1.0,0.7117512761838914
1.5,2.2,1.2,0.12036900659604166
1.5,2.2,1.3,1.7830152057459057
1.5,2.2,1.5,0.34249431141237296
1.5,2.2,1.7,0.037061318751215
1.5,2.2,1.8,0.008410228613977331
1.5,2.2,2.0,9.822655215201656e-05
1.5,2.2,2.2,1.0989551707960363
1.5,2.2,2.3,0.013203108319977714
1.5,2.2,2.5,0.6395585684866943
1.5,2.2,2.7,0.0009405649831761493
1.5,2.2,2.8,1.1905805982672804
1.5,2.2,3.0,0.004436983229405413
1.5,2.2,3.2,1.5899999005831078
1.5,2.2,3.3,4.441655810974708
1.5,2.2,3.5,0.5950729196490657
1.5,2.2,3.7,0.21026603084092355
1.5,2.2,3.8,0.1396071078412783
1.5,2.2,4.0,0.04299682495913458
1.5,2.2,4.2,0.2008956147224882
1.5,2.2,4.3,2.1606496174214453
1.5,2.2,4.5,2.7163370281806403
1.5,2.2,4.7,0.6097035336542619
1.5,2.2,4.8,0.08301253639100972
1.5,2.2,5.0,3.154265403076686
1.5,2.3,1.0,0.04922718284853169
1.5,2.3,1.2,0.42686299160307795
1.5,2.3,1.3,1.841407250672873
1.5,2.3,1.5,0.21655343981939756
1.5,2.3,1.7,1.1475542504023177
1.5,2.3,1.8,0.5650928540460748
1.5,2.3,2.0,0.4672702264425724
1.5,2.3,2.2,0.04867272799443155
1.5,2.3,2.3,0.9242135022251637
1.5,2.3,2.5,3.0389365558802326
1.5,2.3,2.7,0.11218171448428269
1.5,2.3,2.8,0.26462915582433616
1.5,2.3,3.0,0.24342633259573507
1.5,2.3,3.2,0.0332416716168853
1.5,2.3,3.3,5.821420999253128
1.5,2.3,3.5,0.12196148164768715
1.5,2.3,3.7,6.8580718579191435
1.5,2.3,3.8,0.1296872141389211
1.5,2.3,4.0,1.0752000770312986
1.5,2.3,4.2,3.222198163269213
1.5,2.3,4.3,0.03770246434506676
1.5,2.3,4.5,0.07153468002615225
1.5,2.3,4.7,3.314069099655477
1.5,2.3,4.8,0.6951030627580335
1.5,2.3,5.0,4.583428974604327
1.5,2.5,1.0,1.0836554533422467
1.5,2.5,1.2,0.5477025235702685
1.5,2.5,1.3,0.045060456673799015
1.5,2.5,1.5,1.4105491727757702
1.5,2.5,1.7,0.1552952689657974
1.5,2.5,1.8,4.213356234934465
1.5,2.5,2.0,0.06765330396991001
1.5,2.5,2.2,1.0796768053078563
1.5,2.5,2.3,0.8001317779743404
1.5,2.5,2.5,0.4062086869982333
1.5,2.5,2.7,2.163599392748964
1.5,2.5,2.8,0.042353467359178526
1.5,2.5,3.0,0.305686337141781
1.5,2.5,3.2,5.429936698373631
1.5,2.5,3.3,0.30614477779312943
1.5,2.5,3.5,0.06691084119935503
1.5,2.5,3.7,0.12189280163587553
1.5,2.5,3.8,0.715919537430351
1.5,2.5,4.0,1.4247326252212344
1.5,2.5,4.2,0.14486560231681342
1.5,2.5,4.3,0.8203629958278194
1.5,2.5,4.5,0.6296803224568976
1.5,2.5,4.7,0.1976564364919907
1.5,2.5,4.8,1.3648197900008954
1.5,2.5,5.0,0.5825381215583196
1.5,2.7,1.0,0.26829481049563136
1.5,2.7,1.2,0.16882195974605288
1.5,2.7,1.3,1.994427396906968
1.5,2.7,1.5,0.4787810157760901
1.5,2.7,1.7,0.3114530495453473
1.5,2.7,1.8,1.4282191056495768
1.5,2.7,2.0,0.271410348105809
1.5,2.7,2.2,1.2623542970972221
1.5,2.7,2.3,0.030020935677608263
1.5,2.7,2.5,1.6364114460652401
1.5,2.7,2.7,2.511769402103897
1.5,2.7,2.8,3.1212156373602364
1.5,2.7,3.0,0.009649070135856874
1.5,2.7,3.2,0.16450548290544662
1.5,2.7,3.3,0.13717366702402614
1.5,2.7,3.5,0.03856456067027848
1.5,2.7,3.7,0.18563003185615654
1.5,2.7,3.8,3.34704712108081
1.5,2.7,4.0,0.08353109489320053
1.5,2.7,4.2,2.102982696424623
1.5,2.7,4.3,1.30762018128271
1.5,2.7,4.5,3.418108315172868
1.5,2.7,4.7,0.17093572976311955
1.5,2.7,4.8,1.5888986109360446
1.5,2.7,5.0,2.151507730055023
1.5,2.8,1.0,1.4552051140542601
1.5,2.8,1.2,0.862965536178303
1.5,2.8,1.3,0.36615185171499576
1.5,2.8,1.5,0.19744631214745328
1.5,2.8,1.7,0.8435933105585545
1.5,2.8,1.8,3.09092588167592
1.5,2.8,2.0,0.21552301450011419
1.5,2.8,2.2,2.7853782841260073
1.5,2.8,2.3,0.0014455024624203613
1.5,2.8,2.5,4.036003362831051
1.5,2.8,2.7,0.020987181015174224
1.5,2.8,2.8,0.13815182729121572
1.5,2.8,3.0,2.088229089880878
1.5,2.8,3.2,3.3466074585889642
1.5,2.8,3.3,0.005329654908016282
1.5,2.8,3.5,0.410829406848788
1.5,2.8,3.7,1.318869792789608
1.5,2.8,3.8,1.4921502669634015
1.5,2.8,4.0,1.7556174323207072
1.5,2.8,4.2,1.4874231421095332
1.5,2.8,4.3,2.6271043737858024
1.5,2.8,4.5,6.983893130905637
1.5,2.8,4.7,0.10044141069543595
1.5,2.8,4.8,1.0421846326663584
1.5,2.8,5.0,2.8868666239719016
1.5,3.0,1.0,0.1631402330018532
1.5,3.0,1.2,0.06867978876423898
1.5,3.0,1.3,0.01182549552486797
1.5,3.0,1.5,0.2520009903385615
1.5,3.0,1.7,2.035322104772921
1.5,3.0,1.8,3.5812027220977347
1.5,3.0,2.0,2.900446826923558
1.5,3.0,2.2,0.4782977581332172
1.5,3.0,2.3,6.165878950731904
1.5,3.0,2.5,4.370986221469771
1.5,3.0,2.7,0.09242330809338828
1.5,3.0,2.8,1.206964573190932
1.5,3.0,3.0,3.9311638084664784
1.5,3.0,3.2,0.2002533791822988
1.5,3.0,3.3,1.0569324529108786
1.5,3.0,3.5,0.2564449832473265
1.5,3.0,3.7,0.9319008210391022
1.5,3.0,3.8,0.24030534487488342
1.5,3.0,4.0,1.5882149981470473
1.5,3.0,4.2,0.7293496006984883
1.5,3.0,4.3,0.9266205686172052
1.5,3.0,4.5,0.6165295439933295
1.5,3.0,4.7,3.780153624460115
1.5,3.0,4.8,7.819143992325418
1.5,3.0,5.0,16.437787102676918
1.5,3.2,1.0,0.24246150745045986
1.5,3.2,1.2,0.013985187200777939
1.5,3.2,1.3,0.600354867801039
1.5,3.2,1.5,0.05599161600250575
1.5,3.2,1.7,0.8541969620432089
1.5,3.2,1.8,0.15205615131254965
1.5,3.2,2.0,0.03558935671548052
1.5,3.2,2.2,3.44723933351525
1.5,3.2,2.3,0.7839966259673938
1.5,3.2,2.5,1.7275154309396679
1.5,3.2,2.7,0.5819584815913109
1.5,3.2,2.8,1.0544723292462401
1.5,3.2,3.0,0.07093381024474162
1.5,3.2,3.2,0.024070640956160967
1.5,3.2,3.3,6.685986581868198
1.5,3.2,3.5,8.124209459419935
1.5,3.2,3.7,1.771706338320035
1.5,3.2,3.8,5.231734842235582
1.5,3.2,4.0,0.44542433153070554
1.5,3.2,4.2,0.2613832875717612
1.5,3.2,4.3,1.646708968048529
1.5,3.2,4.5,1.0760157717537902
1.5,3.2,4.7,2.335543126502354
1.5,3.2,4.8,0.013549962237302265
1.5,3.2,5.0,0.6529466884744061
1.5,3.3,1.0,0.15526142639757556
1.5,3.3,1.2,0.1922799233810138
1.5,3.3,1.3,0.008692459190187988
1.5,3.3,1.5,0.37226441364955243
1.5,3.3,1.7,1.7086326372587815
1.5,3.3,1.8,3.717716234921087
1.5,3.3,2.0,0.16000565881788795
1.5,3.3,2.2,2.864400683386626
1.5,3.3,2.3,1.2040471882336965
1.5,3.3,2.5,8.034259362680492
1.5,3.3,2.7,0.4497806900522321
1.5,3.3,2.8,6.920783548649945
1.5,3.3,3.0,3.946644931601579
1.5,3.3,3.2,6.250869068397371
1.5,3.3,3.3,1.353976126455767
1.5,3.3,3.5,2.6987558520114363
1.5,3.3,3.7,2.7634229851100938
1.5,3.3,3.8,0.17525034010907886
1.5,3.3,4.0,1.1617989653631882
1.5,3.3,4.2,3.7142221188350777
1.5,3.3,4.3,12.815850768170382
1.5,3.3,4.5,0.034361991172694555
1.5,3.3,4.7,3.8381301193270256
1.5,3.3,4.8,3.000383007876416
1.5,3.3,5.0,1.8005115417429158
1.5,3.5,1.0,0.003915397498804999
1.5,3.5,1.2,1.8517293067696454
1.5,3.5,1.3,0.005137383772846072
1.5,3.5,1.5,5.255543181345187
1.5,3.5,1.7,0.1732367226857279
1.5,3.5,1.8,0.2812316168075075
1.5,3.5,2.0,3.6599660615276477
1.5,3.5,2.2,1.3086540945414522
1.5,3.5,2.3,0.8222804123639508
1.5,3.5,2.5,2.066735079506137
1.5,3.5,2.7,0.4732091992529819
1.5,3.5,2.8,7.344620140595677
1.5,3.5,3.0,2.93593146982226
1.5,3.5,3.2,1.1751453939308576
1.5,3.5,3.3,2.462523509905959
1.5,3.5,3.5,0.15607906132417876
1.5,3.5,3.7,0.05725300377865334
1.5,3.5,3.8,0.6909142787603102
1.5,3.5,4.0,1.0873382344718172
1.5,3.5,4.2,0.7354406886786493
1.5,3.5,4.3,0.43909516044687175
1.5,3.5,4.5,4.900980269762019
1.5,3.5,4.7,0.5347303244585532
1.5,3.5,4.8,11.399490872942463
1.5,3.5,5.0,0.9563379635216886
1.5,3.7,1.0,0.0740847241354404
1.5,3.7,1.2,1.3332846050514018
1.5,3.7,1.3,0.0739382180993975
1.5,3.7,1.5,0.2073199719956774
1.5,3.7,1.7,0.41998610846613416
1.5,3.7,1.8,0.23175304821284717
1.5,3.7,2.0,6.318269039944716
1.5,3.7,2.2,0.3194873991945599
1.5,3.7,2.3,0.2731154097998358
1.5,3.7,2.5,3.6010768768044166
1.5,3.7,2.7,0.25794414683763633
1.5,3.7,2.8,1.6348188192417017
1.5,3.7,3.0,8.714133670447733
1.5,3.7,3.2,2.346430349883866
1.5,3.7,3.3,0.24142722347425144
1.5,3.7,3.5,0.013097197945203098
1.5,3.7,3.7,1.0149855494154758
1.5,3.7,3.8,1.0971730866748033
1.5,3.7,4.0,0.584279641680545
1.5,3.7,4.2,0.8332040925551913
1.5,3.7,4.3,4.313881321916507
1.5,3.7,4.5,0.0728439597397523
1.5,3.7,4.7,3.3635351014147585
1.5,3.7,4.8,4.150041849994795
1.5,3.7,5.0,0.889939839311397
1.5,3.8,1.0,0.2876508153662454
1.5,3.8,1.2,1.3626058789827054
1.5,3.8,1.3,0.0003371630624609934
1.5,3.8,1.5,0.9673579370806636
1.5,3.8,1.7,2.5225941609659293
1.5,3.8,1.8,1.1925122626609397
1.5,3.8,2.0,0.7728142733593769
1.5,3.8,2.2,2.869500640453321
1.5,3.8,2.3,4.785040818248277
1.5,3.8,2.5,0.006940243823776276
1.5,3.8,2.7,1.3818160681521128
1.5,3.8,2.8,0.4970340132772724
1.5,3.8,3.0,0.5188439105159862
1.5,3.8,3.2,1.3237878166148567
1.5,3.8,3.3,2.5963983229068575
1.5,3.8,3.5,0.8180710266616867
1.5,3.8,3.7,2.0017645751124773
1.5,3.8,3.8,9.545262879117246
1.5,3.8,4.0,0.39277510835747703
1.5,3.8,4.2,0.020768667201892434
1.5,3.8,4.3,14.238526653402605
1.5,3.8,4.5,1.1515982912948233
1.5,3.8,4.7,12.658474152385429
1.5,3.8,4.8,6.8563156416167095
1.5,3.8,5.0,8.136310300047182
1.5,4.0,1.0,0.029744495133689028
1.5,4.0,1.2,0.11531102507159595
1.5,4.0,1.3,2.715663218195353
1.5,4.0,1.5,2.3269143055549004
1.5,4.0,1.7,1.878564553602409
1.5,4.0,1.8,2.2619576752791506
1.5,4.0,2.0,0.1619801216325894
1.5,4.0,2.2,0.6450277589869946
1.5,4.0,2.3,0.37335345095188216
1.5,4.0,2.5,0.3731322925804386
1.5,4.0,2.7,1.2129868387434553
1.5,4.0,2.8,1.2559568458089962
1.5,4.0,3.0,11.686596378212245
1.5,4.0,3.2,1.15906099812893
1.5,4.0,3.3,0.6225262480199223
1.5,4.0,3.5,3.236584282919518
1.5,4.0,3.7,1.6802638260686926
1.5,4.0,3.8,7.767140237346062
1.5,4.0,4.0,15.229284302042291
1.5,4.0,4.2,4.018946303066825
1.5,4.0,4.3,0.10643434371123643
1.5,4.0,4.5,8.593041084333288
1.5,4.0,4.7,0.024617746210885683
1.5,4.0,4.8,1.8356513340114093
1.5,4.0,5.0,10.398868082340858
1.5,4.2,1.0,0.20309252438229564
1.5,4.2,1.2,0.8183934165223437
1.5,4.2,1.3,0.7479417307776167
1.5,4.2,1.5,2.3552444226941507
1.5,4.2,1.7,1.145537016552515
1.5,4.2,1.8,0.10429186886496934
1.5,4.2,2.0,3.070182886695066
1.5,4.2,2.2,6.074293525857323
1.5,4.2,2.3,4.7958391918573176
1.5,4.2,2.5,4.96196187302814
1.5,4.2,2.7,3.785303743384139
1.5,4.2,2.8,4.7000267673009475
1.5,4.2,3.0,0.2627853998209928
1.5,4.2,3.2,4.9834478257647845
1.5,4.2,3.3,0.0006632628074509711
1.5,4.2,3.5,1.3478289389128366
1.5,4.2,3.7,7.503606836981691
1.5,4.2,3.8,1.4431652217777808
1.5,4.2,4.0,0.6731018061460274
1.5,4.2,4.2,1.1086811295172803
1.5,4.2,4.3,2.4613656896991323
1.5,4.2,4.5,2.8496595010260424
1.5,4.2,4.7,2.3551212671202038
1.5,4.2,4.8,0.02999691028055526
1.5,4.2,5.0,3.0999885721197944
1.5,4.3,1.0,0.23000970618702976
1.5,4.3,1.2,0.18433772215686892
1.5,4.3,1.3,1.420969922570764
1.5,4.3,1.5,1.692956115038494
1.5,4.3,1.7,0.3629792076491125
1.5,4.3,1.8,3.871969699442422
1.5,4.3,2.0,4.394809073458442
1.5,4.3,2.2,0.08628466779908152
1.5,4.3,2.3,0.7814248690959829
1.5,4.3,2.5,1.1088979425586285
1.5,4.3,2.7,0.19643421452309798
1.5,4.3,2.8,8.71562779935025
1.5,4.3,3.0,6.191841064964739
1.5,4.3,3.2,1.0082875425958235
1.5,4.3,3.3,7.142377099374442
1.5,4.3,3.5,1.5914894535421396
1.5,4.3,3.7,3.4582911422392937
1.5,4.3,3.8,5.4258165339911315
1.5,4.3,4.0,1.3979322672659753
1.5,4.3,4.2,7.912807458180371
1.5,4.3,4.3,2.772275954747407
1.5,4.3,4.5,1.5809682579937094
1.5,4.3,4.7,3.887158146356077
1.5,4.3,4.8,0.11754071589283932
1.5,4.3,5.0,0.3288922055554275
1.5,4.5,1.0,0.019824060340153424
1.5,4.5,1.2,0.025063936166605582
1.5,4.5,1.3,1.4265287837375673
1.5,4.5,1.5,1.362400341896581
1.5,4.5,1.7,0.6534014121473039
1.5,4.5,1.8,0.28522218874364236
1.5,4.5,2.0,2.3107246736494433
1.5,4.5,2.2,0.5346657380671357
1.5,4.5,2.3,4.116756977528127
1.5,4.5,2.5,2.0533445569106967
1.5,4.5,2.7,0.12230125951339957
1.5,4.5,2.8,0.01711307748871619
1.5,4.5,3.0,0.9868070443020797
1.5,4.5,3.2,0.022881395150381987
1.5,4.5,3.3,3.907811792924804
1.5,4.5,3.5,1.0261934021130954
1.5,4.5,3.7,0.3045316690197617
1.5,4.5,3.8,0.011971828055615783
1.5,4.5,4.0,4.757398924856768
1.5,4.5,4.2,0.07901427345763093
